0.0;0.0;307.0;15
0.0;10.0;227.0;2
0.0;20.0;45.0;3
0.0;30.0;287.0;13
0.0;40.0;431.0;32
0.0;50.0;382.0;22
0.0;60.0;12.0;28
0.0;70.0;258.0;12
0.0;80.0;3.0;31
0.0;90.0;351.0;34
10.0;0.0;36.0;39
10.0;10.0;410.0;10
10.0;20.0;293.0;2
10.0;30.0;424.0;30
10.0;40.0;443.0;9
10.0;50.0;446.0;35
10.0;60.0;117.0;1
10.0;70.0;305.0;27
10.0;80.0;287.0;36
10.0;90.0;293.0;24
20.0;0.0;448.0;5
20.0;10.0;17.0;5
20.0;20.0;31.0;37
20.0;30.0;200.0;7
20.0;40.0;34.0;14
20.0;50.0;462.0;19
20.0;60.0;260.0;7
20.0;70.0;23.0;9
20.0;80.0;202.0;38
20.0;90.0;109.0;12
30.0;0.0;378.0;14
30.0;10.0;207.0;27
30.0;20.0;430.0;12
30.0;30.0;427.0;5
30.0;40.0;66.0;22
30.0;50.0;432.0;25
30.0;60.0;115.0;7
30.0;70.0;97.0;17
30.0;80.0;415.0;33
30.0;90.0;176.0;24
40.0;0.0;209.0;35
40.0;10.0;157.0;34
40.0;20.0;47.0;36
40.0;30.0;255.0;22
40.0;40.0;181.0;12
40.0;50.0;259.0;24
40.0;60.0;412.0;38
40.0;70.0;241.0;35
40.0;80.0;434.0;5
40.0;90.0;487.0;0
50.0;0.0;381.0;34
50.0;10.0;389.0;12
50.0;20.0;205.0;3
50.0;30.0;181.0;24
50.0;40.0;435.0;13
50.0;50.0;28.0;5
50.0;60.0;275.0;37
50.0;70.0;44.0;36
50.0;80.0;89.0;11
50.0;90.0;180.0;36
60.0;0.0;76.0;26
60.0;10.0;157.0;8
60.0;20.0;126.0;24
60.0;30.0;277.0;5
60.0;40.0;474.0;5
60.0;50.0;113.0;13
60.0;60.0;494.0;8
60.0;70.0;184.0;34
60.0;80.0;132.0;14
60.0;90.0;285.0;10
70.0;0.0;220.0;28
70.0;10.0;422.0;4
70.0;20.0;115.0;20
70.0;30.0;43.0;18
70.0;40.0;391.0;20
70.0;50.0;0.0;17
70.0;60.0;238.0;9
70.0;70.0;439.0;30
70.0;80.0;269.0;33
70.0;90.0;443.0;7
80.0;0.0;468.0;7
80.0;10.0;228.0;29
80.0;20.0;304.0;9
80.0;30.0;339.0;36
80.0;40.0;473.0;0
80.0;50.0;365.0;8
80.0;60.0;466.0;31
80.0;70.0;262.0;31
80.0;80.0;284.0;38
80.0;90.0;279.0;35
90.0;0.0;440.0;20
90.0;10.0;262.0;22
90.0;20.0;69.0;21
90.0;30.0;207.0;33
90.0;40.0;298.0;30
90.0;50.0;438.0;10
90.0;60.0;59.0;18
90.0;70.0;463.0;17
90.0;80.0;198.0;2
90.0;90.0;136.0;13
